"Survey","Year","HaulNo","HaulDur","ShootLat","ShootLong","Stratum","SamplingDate","TempDate","TempCat","Temperature","Depth","AreaKmSq","Age","NAge"
"IGFS",2012,47,30,54.285,-11.183,"VIIbSlope",2012-10-05,2012-09-05,"sst",14.4557174834766,326,0.487085995424514,"0",0
"IGFS",2012,47,30,54.285,-11.183,"VIIbSlope",2012-10-05,2012-09-05,"sbt",10.572345403973,326,0.487085995424514,"0",0
"IGFS",2012,47,30,54.285,-11.183,"VIIbSlope",2012-10-05,2012-09-05,"sst",14.4557174834766,326,0.487085995424514,"1",0
"IGFS",2012,47,30,54.285,-11.183,"VIIbSlope",2012-10-05,2012-09-05,"sbt",10.572345403973,326,0.487085995424514,"1",0
"IGFS",2012,47,30,54.285,-11.183,"VIIbSlope",2012-10-05,2012-09-05,"sst",14.4557174834766,326,0.487085995424514,"2",0
"IGFS",2012,47,30,54.285,-11.183,"VIIbSlope",2012-10-05,2012-09-05,"sbt",10.572345403973,326,0.487085995424514,"2",0
"IGFS",2012,47,30,54.285,-11.183,"VIIbSlope",2012-10-05,2012-09-05,"sst",14.4557174834766,326,0.487085995424514,"3",0
"IGFS",2012,47,30,54.285,-11.183,"VIIbSlope",2012-10-05,2012-09-05,"sbt",10.572345403973,326,0.487085995424514,"3",0
"IGFS",2012,47,30,54.285,-11.183,"VIIbSlope",2012-10-05,2012-09-05,"sst",14.4557174834766,326,0.487085995424514,"4",0
"IGFS",2012,47,30,54.285,-11.183,"VIIbSlope",2012-10-05,2012-09-05,"sbt",10.572345403973,326,0.487085995424514,"4",0
"IGFS",2012,47,30,54.285,-11.183,"VIIbSlope",2012-10-05,2012-09-05,"sst",14.4557174834766,326,0.487085995424514,"5",0
"IGFS",2012,47,30,54.285,-11.183,"VIIbSlope",2012-10-05,2012-09-05,"sbt",10.572345403973,326,0.487085995424514,"5",0
"IGFS",2012,47,30,54.285,-11.183,"VIIbSlope",2012-10-05,2012-09-05,"sst",14.4557174834766,326,0.487085995424514,"6",0
"IGFS",2012,47,30,54.285,-11.183,"VIIbSlope",2012-10-05,2012-09-05,"sbt",10.572345403973,326,0.487085995424514,"6",0
"IGFS",2012,47,30,54.285,-11.183,"VIIbSlope",2012-10-05,2012-09-05,"sst",14.4557174834766,326,0.487085995424514,"7",0
"IGFS",2012,47,30,54.285,-11.183,"VIIbSlope",2012-10-05,2012-09-05,"sbt",10.572345403973,326,0.487085995424514,"7",0
"IGFS",2012,47,30,54.285,-11.183,"VIIbSlope",2012-10-05,2012-09-05,"sst",14.4557174834766,326,0.487085995424514,"8",0
"IGFS",2012,47,30,54.285,-11.183,"VIIbSlope",2012-10-05,2012-09-05,"sbt",10.572345403973,326,0.487085995424514,"8",0
"IGFS",2012,49,30,53.192,-9.416,"VIIbCoast",2012-10-06,2012-09-06,"sbt",15.495007623194,34,0.249826780886,"0",0
"IGFS",2012,49,30,53.192,-9.416,"VIIbCoast",2012-10-06,2012-09-06,"sst",15.3833392843582,34,0.249826780886,"0",0
"IGFS",2012,49,30,53.192,-9.416,"VIIbCoast",2012-10-06,2012-09-06,"sbt",15.495007623194,34,0.249826780886,"1",0
"IGFS",2012,49,30,53.192,-9.416,"VIIbCoast",2012-10-06,2012-09-06,"sst",15.3833392843582,34,0.249826780886,"1",0
"IGFS",2012,49,30,53.192,-9.416,"VIIbCoast",2012-10-06,2012-09-06,"sbt",15.495007623194,34,0.249826780886,"2",0
"IGFS",2012,49,30,53.192,-9.416,"VIIbCoast",2012-10-06,2012-09-06,"sst",15.3833392843582,34,0.249826780886,"2",0
"IGFS",2012,49,30,53.192,-9.416,"VIIbCoast",2012-10-06,2012-09-06,"sbt",15.495007623194,34,0.249826780886,"3",0
"IGFS",2012,49,30,53.192,-9.416,"VIIbCoast",2012-10-06,2012-09-06,"sst",15.3833392843582,34,0.249826780886,"3",0
"IGFS",2012,49,30,53.192,-9.416,"VIIbCoast",2012-10-06,2012-09-06,"sbt",15.495007623194,34,0.249826780886,"4",0
"IGFS",2012,49,30,53.192,-9.416,"VIIbCoast",2012-10-06,2012-09-06,"sst",15.3833392843582,34,0.249826780886,"4",0
"IGFS",2012,49,30,53.192,-9.416,"VIIbCoast",2012-10-06,2012-09-06,"sbt",15.495007623194,34,0.249826780886,"5",0
"IGFS",2012,49,30,53.192,-9.416,"VIIbCoast",2012-10-06,2012-09-06,"sst",15.3833392843582,34,0.249826780886,"5",0
"IGFS",2012,49,30,53.192,-9.416,"VIIbCoast",2012-10-06,2012-09-06,"sbt",15.495007623194,34,0.249826780886,"6",0
"IGFS",2012,49,30,53.192,-9.416,"VIIbCoast",2012-10-06,2012-09-06,"sst",15.3833392843582,34,0.249826780886,"6",0
"IGFS",2012,49,30,53.192,-9.416,"VIIbCoast",2012-10-06,2012-09-06,"sbt",15.495007623194,34,0.249826780886,"7",0
"IGFS",2012,49,30,53.192,-9.416,"VIIbCoast",2012-10-06,2012-09-06,"sst",15.3833392843582,34,0.249826780886,"7",0
"IGFS",2012,49,30,53.192,-9.416,"VIIbCoast",2012-10-06,2012-09-06,"sbt",15.495007623194,34,0.249826780886,"8",0
"IGFS",2012,49,30,53.192,-9.416,"VIIbCoast",2012-10-06,2012-09-06,"sst",15.3833392843582,34,0.249826780886,"8",0
"IGFS",2012,60,30,52.796,-9.612,"VIIbCoast",2012-11-16,2012-10-16,"sst",13.2214538665864,58,0.288392158544239,"0",2006.89575930761
"IGFS",2012,60,30,52.796,-9.612,"VIIbCoast",2012-11-16,2012-10-16,"sbt",12.3740698078219,58,0.288392158544239,"0",2006.89575930761
"IGFS",2012,61,30,52.586,-10.071,"VIIbMedium",2012-11-16,2012-10-16,"sst",13.0211705884872,85,0.364626278102117,"0",159.066977569172
"IGFS",2012,61,30,52.586,-10.071,"VIIbMedium",2012-11-16,2012-10-16,"sbt",11.3463421612066,85,0.364626278102117,"0",159.066977569172
"IGFS",2012,62,30,52.549,-10.318,"VIIbMedium",2012-11-16,2012-10-16,"sst",13.1546154133942,97,0.387411090897466,"0",103.249496309817
"IGFS",2012,62,30,52.549,-10.318,"VIIbMedium",2012-11-16,2012-10-16,"sbt",11.0784307669908,97,0.387411090897466,"0",103.249496309817
"IGFS",2012,60,30,52.796,-9.612,"VIIbCoast",2012-11-16,2012-10-16,"sst",13.2214538665864,58,0.288392158544239,"1",204.582538921388
"IGFS",2012,60,30,52.796,-9.612,"VIIbCoast",2012-11-16,2012-10-16,"sbt",12.3740698078219,58,0.288392158544239,"1",204.582538921388
"IGFS",2012,61,30,52.586,-10.071,"VIIbMedium",2012-11-16,2012-10-16,"sst",13.0211705884872,85,0.364626278102117,"1",8.2276022880606
"IGFS",2012,61,30,52.586,-10.071,"VIIbMedium",2012-11-16,2012-10-16,"sbt",11.3463421612066,85,0.364626278102117,"1",8.2276022880606
"IGFS",2012,62,30,52.549,-10.318,"VIIbMedium",2012-11-16,2012-10-16,"sst",13.1546154133942,97,0.387411090897466,"1",0
"IGFS",2012,62,30,52.549,-10.318,"VIIbMedium",2012-11-16,2012-10-16,"sbt",11.0784307669908,97,0.387411090897466,"1",0
"IGFS",2012,60,30,52.796,-9.612,"VIIbCoast",2012-11-16,2012-10-16,"sst",13.2214538665864,58,0.288392158544239,"2",38.1425072565301
"IGFS",2012,60,30,52.796,-9.612,"VIIbCoast",2012-11-16,2012-10-16,"sbt",12.3740698078219,58,0.288392158544239,"2",38.1425072565301
"IGFS",2012,61,30,52.586,-10.071,"VIIbMedium",2012-11-16,2012-10-16,"sst",13.0211705884872,85,0.364626278102117,"2",5.4850681920404
"IGFS",2012,61,30,52.586,-10.071,"VIIbMedium",2012-11-16,2012-10-16,"sbt",11.3463421612066,85,0.364626278102117,"2",5.4850681920404
"IGFS",2012,62,30,52.549,-10.318,"VIIbMedium",2012-11-16,2012-10-16,"sst",13.1546154133942,97,0.387411090897466,"2",0
"IGFS",2012,62,30,52.549,-10.318,"VIIbMedium",2012-11-16,2012-10-16,"sbt",11.0784307669908,97,0.387411090897466,"2",0
"IGFS",2012,60,30,52.796,-9.612,"VIIbCoast",2012-11-16,2012-10-16,"sst",13.2214538665864,58,0.288392158544239,"3",162.972531005174
"IGFS",2012,60,30,52.796,-9.612,"VIIbCoast",2012-11-16,2012-10-16,"sbt",12.3740698078219,58,0.288392158544239,"3",162.972531005174
"IGFS",2012,61,30,52.586,-10.071,"VIIbMedium",2012-11-16,2012-10-16,"sst",13.0211705884872,85,0.364626278102117,"3",19.1977386721414
"IGFS",2012,61,30,52.586,-10.071,"VIIbMedium",2012-11-16,2012-10-16,"sbt",11.3463421612066,85,0.364626278102117,"3",19.1977386721414
"IGFS",2012,62,30,52.549,-10.318,"VIIbMedium",2012-11-16,2012-10-16,"sst",13.1546154133942,97,0.387411090897466,"3",0
"IGFS",2012,62,30,52.549,-10.318,"VIIbMedium",2012-11-16,2012-10-16,"sbt",11.0784307669908,97,0.387411090897466,"3",0
"IGFS",2012,60,30,52.796,-9.612,"VIIbCoast",2012-11-16,2012-10-16,"sst",13.2214538665864,58,0.288392158544239,"4",24.2725046177918
"IGFS",2012,60,30,52.796,-9.612,"VIIbCoast",2012-11-16,2012-10-16,"sbt",12.3740698078219,58,0.288392158544239,"4",24.2725046177918
"IGFS",2012,61,30,52.586,-10.071,"VIIbMedium",2012-11-16,2012-10-16,"sst",13.0211705884872,85,0.364626278102117,"4",8.2276022880606
"IGFS",2012,61,30,52.586,-10.071,"VIIbMedium",2012-11-16,2012-10-16,"sbt",11.3463421612066,85,0.364626278102117,"4",8.2276022880606
"IGFS",2012,62,30,52.549,-10.318,"VIIbMedium",2012-11-16,2012-10-16,"sst",13.1546154133942,97,0.387411090897466,"4",0
"IGFS",2012,62,30,52.549,-10.318,"VIIbMedium",2012-11-16,2012-10-16,"sbt",11.0784307669908,97,0.387411090897466,"4",0
"IGFS",2012,60,30,52.796,-9.612,"VIIbCoast",2012-11-16,2012-10-16,"sst",13.2214538665864,58,0.288392158544239,"5",10.4025019790536
"IGFS",2012,60,30,52.796,-9.612,"VIIbCoast",2012-11-16,2012-10-16,"sbt",12.3740698078219,58,0.288392158544239,"5",10.4025019790536
"IGFS",2012,61,30,52.586,-10.071,"VIIbMedium",2012-11-16,2012-10-16,"sst",13.0211705884872,85,0.364626278102117,"5",2.7425340960202
"IGFS",2012,61,30,52.586,-10.071,"VIIbMedium",2012-11-16,2012-10-16,"sbt",11.3463421612066,85,0.364626278102117,"5",2.7425340960202
"IGFS",2012,62,30,52.549,-10.318,"VIIbMedium",2012-11-16,2012-10-16,"sst",13.1546154133942,97,0.387411090897466,"5",2.58123740774542
"IGFS",2012,62,30,52.549,-10.318,"VIIbMedium",2012-11-16,2012-10-16,"sbt",11.0784307669908,97,0.387411090897466,"5",2.58123740774542
"IGFS",2012,60,30,52.796,-9.612,"VIIbCoast",2012-11-16,2012-10-16,"sst",13.2214538665864,58,0.288392158544239,"6",0
"IGFS",2012,60,30,52.796,-9.612,"VIIbCoast",2012-11-16,2012-10-16,"sbt",12.3740698078219,58,0.288392158544239,"6",0
"IGFS",2012,61,30,52.586,-10.071,"VIIbMedium",2012-11-16,2012-10-16,"sst",13.0211705884872,85,0.364626278102117,"6",0
"IGFS",2012,61,30,52.586,-10.071,"VIIbMedium",2012-11-16,2012-10-16,"sbt",11.3463421612066,85,0.364626278102117,"6",0
"IGFS",2012,62,30,52.549,-10.318,"VIIbMedium",2012-11-16,2012-10-16,"sst",13.1546154133942,97,0.387411090897466,"6",0
"IGFS",2012,62,30,52.549,-10.318,"VIIbMedium",2012-11-16,2012-10-16,"sbt",11.0784307669908,97,0.387411090897466,"6",0
"IGFS",2012,60,30,52.796,-9.612,"VIIbCoast",2012-11-16,2012-10-16,"sst",13.2214538665864,58,0.288392158544239,"7",0
"IGFS",2012,60,30,52.796,-9.612,"VIIbCoast",2012-11-16,2012-10-16,"sbt",12.3740698078219,58,0.288392158544239,"7",0
"IGFS",2012,61,30,52.586,-10.071,"VIIbMedium",2012-11-16,2012-10-16,"sst",13.0211705884872,85,0.364626278102117,"7",0
"IGFS",2012,61,30,52.586,-10.071,"VIIbMedium",2012-11-16,2012-10-16,"sbt",11.3463421612066,85,0.364626278102117,"7",0
"IGFS",2012,62,30,52.549,-10.318,"VIIbMedium",2012-11-16,2012-10-16,"sst",13.1546154133942,97,0.387411090897466,"7",5.16247481549084
"IGFS",2012,62,30,52.549,-10.318,"VIIbMedium",2012-11-16,2012-10-16,"sbt",11.0784307669908,97,0.387411090897466,"7",5.16247481549084
"IGFS",2012,60,30,52.796,-9.612,"VIIbCoast",2012-11-16,2012-10-16,"sst",13.2214538665864,58,0.288392158544239,"8",0
"IGFS",2012,60,30,52.796,-9.612,"VIIbCoast",2012-11-16,2012-10-16,"sbt",12.3740698078219,58,0.288392158544239,"8",0
"IGFS",2012,61,30,52.586,-10.071,"VIIbMedium",2012-11-16,2012-10-16,"sst",13.0211705884872,85,0.364626278102117,"8",0
"IGFS",2012,61,30,52.586,-10.071,"VIIbMedium",2012-11-16,2012-10-16,"sbt",11.3463421612066,85,0.364626278102117,"8",0
"IGFS",2012,62,30,52.549,-10.318,"VIIbMedium",2012-11-16,2012-10-16,"sst",13.1546154133942,97,0.387411090897466,"8",0
"IGFS",2012,62,30,52.549,-10.318,"VIIbMedium",2012-11-16,2012-10-16,"sbt",11.0784307669908,97,0.387411090897466,"8",0
"IGFS",2012,63,30,51.993,-11.801,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.0996387155696,492,0.491357400029708,"0",0
"IGFS",2012,63,30,51.993,-11.801,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.8461457594957,492,0.491357400029708,"0",0
"IGFS",2012,64,30,51.917,-11.521,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.4398434537345,250,0.479008225542131,"0",0
"IGFS",2012,64,30,51.917,-11.521,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2144265511896,250,0.479008225542131,"0",0
"IGFS",2012,65,30,51.728,-11.67,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.9287547533896,420,0.484551000352569,"0",0
"IGFS",2012,65,30,51.728,-11.67,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2749987240747,420,0.484551000352569,"0",0
"IGFS",2012,66,30,51.631,-11.395,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2391096280531,228,0.461438832781574,"0",0
"IGFS",2012,66,30,51.631,-11.395,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.497532274983,228,0.461438832781574,"0",0
"IGFS",2012,67,30,51.611,-11.113,"VIIjDeep",2012-11-17,2012-10-17,"sbt",11.0838671079118,183,0.448671125086605,"0",4.45760800767812
"IGFS",2012,67,30,51.611,-11.113,"VIIjDeep",2012-11-17,2012-10-17,"sst",13.3740211825633,183,0.448671125086605,"0",4.45760800767812
"IGFS",2012,63,30,51.993,-11.801,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.0996387155696,492,0.491357400029708,"1",0
"IGFS",2012,63,30,51.993,-11.801,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.8461457594957,492,0.491357400029708,"1",0
"IGFS",2012,64,30,51.917,-11.521,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.4398434537345,250,0.479008225542131,"1",37.5776428048349
"IGFS",2012,64,30,51.917,-11.521,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2144265511896,250,0.479008225542131,"1",37.5776428048349
"IGFS",2012,65,30,51.728,-11.67,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.9287547533896,420,0.484551000352569,"1",0
"IGFS",2012,65,30,51.728,-11.67,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2749987240747,420,0.484551000352569,"1",0
"IGFS",2012,66,30,51.631,-11.395,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2391096280531,228,0.461438832781574,"1",17.3370757544952
"IGFS",2012,66,30,51.631,-11.395,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.497532274983,228,0.461438832781574,"1",17.3370757544952
"IGFS",2012,67,30,51.611,-11.113,"VIIjDeep",2012-11-17,2012-10-17,"sbt",11.0838671079118,183,0.448671125086605,"1",26.7456480460687
"IGFS",2012,67,30,51.611,-11.113,"VIIjDeep",2012-11-17,2012-10-17,"sst",13.3740211825633,183,0.448671125086605,"1",26.7456480460687
"IGFS",2012,63,30,51.993,-11.801,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.0996387155696,492,0.491357400029708,"2",0
"IGFS",2012,63,30,51.993,-11.801,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.8461457594957,492,0.491357400029708,"2",0
"IGFS",2012,64,30,51.917,-11.521,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2144265511896,250,0.479008225542131,"2",6.26294046747249
"IGFS",2012,64,30,51.917,-11.521,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.4398434537345,250,0.479008225542131,"2",6.26294046747249
"IGFS",2012,65,30,51.728,-11.67,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2749987240747,420,0.484551000352569,"2",0
"IGFS",2012,65,30,51.728,-11.67,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.9287547533896,420,0.484551000352569,"2",0
"IGFS",2012,66,30,51.631,-11.395,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2391096280531,228,0.461438832781574,"2",6.50140340793571
"IGFS",2012,66,30,51.631,-11.395,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.497532274983,228,0.461438832781574,"2",6.50140340793571
"IGFS",2012,67,30,51.611,-11.113,"VIIjDeep",2012-11-17,2012-10-17,"sbt",11.0838671079118,183,0.448671125086605,"2",0
"IGFS",2012,67,30,51.611,-11.113,"VIIjDeep",2012-11-17,2012-10-17,"sst",13.3740211825633,183,0.448671125086605,"2",0
"IGFS",2012,63,30,51.993,-11.801,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.0996387155696,492,0.491357400029708,"3",0
"IGFS",2012,63,30,51.993,-11.801,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.8461457594957,492,0.491357400029708,"3",0
"IGFS",2012,64,30,51.917,-11.521,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2144265511896,250,0.479008225542131,"3",52.1911705622707
"IGFS",2012,64,30,51.917,-11.521,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.4398434537345,250,0.479008225542131,"3",52.1911705622707
"IGFS",2012,65,30,51.728,-11.67,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2749987240747,420,0.484551000352569,"3",0
"IGFS",2012,65,30,51.728,-11.67,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.9287547533896,420,0.484551000352569,"3",0
"IGFS",2012,66,30,51.631,-11.395,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2391096280531,228,0.461438832781574,"3",30.3398825703666
"IGFS",2012,66,30,51.631,-11.395,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.497532274983,228,0.461438832781574,"3",30.3398825703666
"IGFS",2012,67,30,51.611,-11.113,"VIIjDeep",2012-11-17,2012-10-17,"sbt",11.0838671079118,183,0.448671125086605,"3",62.4065121074936
"IGFS",2012,67,30,51.611,-11.113,"VIIjDeep",2012-11-17,2012-10-17,"sst",13.3740211825633,183,0.448671125086605,"3",62.4065121074936
"IGFS",2012,63,30,51.993,-11.801,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.8461457594957,492,0.491357400029708,"4",0
"IGFS",2012,63,30,51.993,-11.801,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.0996387155696,492,0.491357400029708,"4",0
"IGFS",2012,64,30,51.917,-11.521,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.4398434537345,250,0.479008225542131,"4",0
"IGFS",2012,64,30,51.917,-11.521,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2144265511896,250,0.479008225542131,"4",0
"IGFS",2012,65,30,51.728,-11.67,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2749987240747,420,0.484551000352569,"4",0
"IGFS",2012,65,30,51.728,-11.67,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.9287547533896,420,0.484551000352569,"4",0
"IGFS",2012,66,30,51.631,-11.395,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.497532274983,228,0.461438832781574,"4",0
"IGFS",2012,66,30,51.631,-11.395,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2391096280531,228,0.461438832781574,"4",0
"IGFS",2012,67,30,51.611,-11.113,"VIIjDeep",2012-11-17,2012-10-17,"sbt",11.0838671079118,183,0.448671125086605,"4",4.45760800767812
"IGFS",2012,67,30,51.611,-11.113,"VIIjDeep",2012-11-17,2012-10-17,"sst",13.3740211825633,183,0.448671125086605,"4",4.45760800767812
"IGFS",2012,63,30,51.993,-11.801,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.8461457594957,492,0.491357400029708,"5",0
"IGFS",2012,63,30,51.993,-11.801,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.0996387155696,492,0.491357400029708,"5",0
"IGFS",2012,64,30,51.917,-11.521,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2144265511896,250,0.479008225542131,"5",0
"IGFS",2012,64,30,51.917,-11.521,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.4398434537345,250,0.479008225542131,"5",0
"IGFS",2012,65,30,51.728,-11.67,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2749987240747,420,0.484551000352569,"5",0
"IGFS",2012,65,30,51.728,-11.67,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.9287547533896,420,0.484551000352569,"5",0
"IGFS",2012,66,30,51.631,-11.395,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2391096280531,228,0.461438832781574,"5",0
"IGFS",2012,66,30,51.631,-11.395,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.497532274983,228,0.461438832781574,"5",0
"IGFS",2012,67,30,51.611,-11.113,"VIIjDeep",2012-11-17,2012-10-17,"sst",13.3740211825633,183,0.448671125086605,"5",4.45760800767812
"IGFS",2012,67,30,51.611,-11.113,"VIIjDeep",2012-11-17,2012-10-17,"sbt",11.0838671079118,183,0.448671125086605,"5",4.45760800767812
"IGFS",2012,63,30,51.993,-11.801,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.8461457594957,492,0.491357400029708,"6",0
"IGFS",2012,63,30,51.993,-11.801,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.0996387155696,492,0.491357400029708,"6",0
"IGFS",2012,64,30,51.917,-11.521,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2144265511896,250,0.479008225542131,"6",0
"IGFS",2012,64,30,51.917,-11.521,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.4398434537345,250,0.479008225542131,"6",0
"IGFS",2012,65,30,51.728,-11.67,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2749987240747,420,0.484551000352569,"6",0
"IGFS",2012,65,30,51.728,-11.67,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.9287547533896,420,0.484551000352569,"6",0
"IGFS",2012,66,30,51.631,-11.395,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2391096280531,228,0.461438832781574,"6",2.1671344693119
"IGFS",2012,66,30,51.631,-11.395,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.497532274983,228,0.461438832781574,"6",2.1671344693119
"IGFS",2012,67,30,51.611,-11.113,"VIIjDeep",2012-11-17,2012-10-17,"sst",13.3740211825633,183,0.448671125086605,"6",0
"IGFS",2012,67,30,51.611,-11.113,"VIIjDeep",2012-11-17,2012-10-17,"sbt",11.0838671079118,183,0.448671125086605,"6",0
"IGFS",2012,63,30,51.993,-11.801,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.8461457594957,492,0.491357400029708,"7",0
"IGFS",2012,63,30,51.993,-11.801,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.0996387155696,492,0.491357400029708,"7",0
"IGFS",2012,64,30,51.917,-11.521,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2144265511896,250,0.479008225542131,"7",0
"IGFS",2012,64,30,51.917,-11.521,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.4398434537345,250,0.479008225542131,"7",0
"IGFS",2012,65,30,51.728,-11.67,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.9287547533896,420,0.484551000352569,"7",0
"IGFS",2012,65,30,51.728,-11.67,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2749987240747,420,0.484551000352569,"7",0
"IGFS",2012,66,30,51.631,-11.395,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.497532274983,228,0.461438832781574,"7",0
"IGFS",2012,66,30,51.631,-11.395,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2391096280531,228,0.461438832781574,"7",0
"IGFS",2012,67,30,51.611,-11.113,"VIIjDeep",2012-11-17,2012-10-17,"sst",13.3740211825633,183,0.448671125086605,"7",0
"IGFS",2012,67,30,51.611,-11.113,"VIIjDeep",2012-11-17,2012-10-17,"sbt",11.0838671079118,183,0.448671125086605,"7",0
"IGFS",2012,63,30,51.993,-11.801,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.8461457594957,492,0.491357400029708,"8",0
"IGFS",2012,63,30,51.993,-11.801,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.0996387155696,492,0.491357400029708,"8",0
"IGFS",2012,64,30,51.917,-11.521,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2144265511896,250,0.479008225542131,"8",0
"IGFS",2012,64,30,51.917,-11.521,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.4398434537345,250,0.479008225542131,"8",0
"IGFS",2012,65,30,51.728,-11.67,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.9287547533896,420,0.484551000352569,"8",0
"IGFS",2012,65,30,51.728,-11.67,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2749987240747,420,0.484551000352569,"8",0
"IGFS",2012,66,30,51.631,-11.395,"VIIjSlope",2012-11-17,2012-10-17,"sst",13.497532274983,228,0.461438832781574,"8",0
"IGFS",2012,66,30,51.631,-11.395,"VIIjSlope",2012-11-17,2012-10-17,"sbt",11.2391096280531,228,0.461438832781574,"8",0
"IGFS",2012,67,30,51.611,-11.113,"VIIjDeep",2012-11-17,2012-10-17,"sst",13.3740211825633,183,0.448671125086605,"8",0
"IGFS",2012,67,30,51.611,-11.113,"VIIjDeep",2012-11-17,2012-10-17,"sbt",11.0838671079118,183,0.448671125086605,"8",0
"IGFS",2012,68,30,51.256,-10.724,"VIIjDeep",2012-11-18,2012-10-18,"sbt",11.0747286949282,167,0.435481343906215,"0",2.29630962151012
"IGFS",2012,68,30,51.256,-10.724,"VIIjDeep",2012-11-18,2012-10-18,"sst",13.545042228346,167,0.435481343906215,"0",2.29630962151012
"IGFS",2012,69,30,51.133,-10.535,"VIIjDeep",2012-11-18,2012-10-18,"sbt",11.1226163991906,159,0.421767559324221,"0",0
"IGFS",2012,69,30,51.133,-10.535,"VIIjDeep",2012-11-18,2012-10-18,"sst",13.7143849173416,159,0.421767559324221,"0",0
"IGFS",2012,70,30,51.312,-10.349,"VIIjDeep",2012-11-18,2012-10-18,"sst",13.2157749687832,132,0.418324354800534,"0",14.3429373192028
"IGFS",2012,70,30,51.312,-10.349,"VIIjDeep",2012-11-18,2012-10-18,"sbt",10.9924772737706,132,0.418324354800534,"0",14.3429373192028
"IGFS",2012,71,30,51.492,-10.078,"VIIjCoast",2012-11-18,2012-10-18,"sst",13.1187294593746,71,0.294549495975501,"0",566.967529334663
