"Survey","HaulNo","Year","HaulDur","Stratum","ShootLong","ShootLat","AreaKmSq","Age","NAge","MaxBBHT"
"IGFS",1,2003,30,"VIIbDeep",-10.863,53.747,0.475235353932886,"4",108.225674375922,"Na"
"IGFS",1,2003,30,"VIIbDeep",-10.863,53.747,0.475235353932886,"0",29.1182040340253,"Na"
"IGFS",1,2003,30,"VIIbDeep",-10.863,53.747,0.475235353932886,"5",0,"Na"
"IGFS",1,2003,30,"VIIbDeep",-10.863,53.747,0.475235353932886,"8",0,"Na"
"IGFS",1,2003,30,"VIIbDeep",-10.863,53.747,0.475235353932886,"1",2783.1897516056,"Na"
"IGFS",1,2003,30,"VIIbDeep",-10.863,53.747,0.475235353932886,"7",0,"Na"
"IGFS",1,2003,30,"VIIbDeep",-10.863,53.747,0.475235353932886,"2",359.615851919135,"Na"
"IGFS",1,2003,30,"VIIbDeep",-10.863,53.747,0.475235353932886,"3",8.41688221824694,"Na"
"IGFS",1,2003,30,"VIIbDeep",-10.863,53.747,0.475235353932886,"6",0,"Na"
"IGFS",104,2003,30,"VIIgCoast",-6.45,51.565,0.366984331439788,"5",0,"Offshore circalittoral sand"
"IGFS",104,2003,30,"VIIgCoast",-6.45,51.565,0.366984331439788,"4",0,"Offshore circalittoral sand"
"IGFS",104,2003,30,"VIIgCoast",-6.45,51.565,0.366984331439788,"3",0,"Offshore circalittoral sand"
"IGFS",104,2003,30,"VIIgCoast",-6.45,51.565,0.366984331439788,"6",0,"Offshore circalittoral sand"
"IGFS",104,2003,30,"VIIgCoast",-6.45,51.565,0.366984331439788,"2",0,"Offshore circalittoral sand"
"IGFS",104,2003,30,"VIIgCoast",-6.45,51.565,0.366984331439788,"0",2789.85480383645,"Offshore circalittoral sand"
"IGFS",104,2003,30,"VIIgCoast",-6.45,51.565,0.366984331439788,"1",49.6914948070256,"Offshore circalittoral sand"
"IGFS",104,2003,30,"VIIgCoast",-6.45,51.565,0.366984331439788,"8",0,"Offshore circalittoral sand"
"IGFS",104,2003,30,"VIIgCoast",-6.45,51.565,0.366984331439788,"7",0,"Offshore circalittoral sand"
"IGFS",107,2003,30,"VIIgCoast",-7.379,52.029,0.263162862521946,"6",0,"Offshore circalittoral coarse sediment"
"IGFS",107,2003,30,"VIIgCoast",-7.379,52.029,0.263162862521946,"5",0,"Offshore circalittoral coarse sediment"
"IGFS",107,2003,30,"VIIgCoast",-7.379,52.029,0.263162862521946,"3",11.3997847996118,"Offshore circalittoral coarse sediment"
"IGFS",107,2003,30,"VIIgCoast",-7.379,52.029,0.263162862521946,"8",0,"Offshore circalittoral coarse sediment"
"IGFS",107,2003,30,"VIIgCoast",-7.379,52.029,0.263162862521946,"4",0,"Offshore circalittoral coarse sediment"
"IGFS",107,2003,30,"VIIgCoast",-7.379,52.029,0.263162862521946,"2",448.000142839943,"Offshore circalittoral coarse sediment"
"IGFS",107,2003,30,"VIIgCoast",-7.379,52.029,0.263162862521946,"1",1839.20708021496,"Offshore circalittoral coarse sediment"
"IGFS",107,2003,30,"VIIgCoast",-7.379,52.029,0.263162862521946,"7",0,"Offshore circalittoral coarse sediment"
"IGFS",107,2003,30,"VIIgCoast",-7.379,52.029,0.263162862521946,"0",15.199713066149,"Offshore circalittoral coarse sediment"
"IGFS",108,2003,30,"VIIgCoast",-6.751,51.996,0.247732639389139,"5",0,"Offshore circalittoral sand"
"IGFS",108,2003,30,"VIIgCoast",-6.751,51.996,0.247732639389139,"3",0,"Offshore circalittoral sand"
"IGFS",108,2003,30,"VIIgCoast",-6.751,51.996,0.247732639389139,"7",0,"Offshore circalittoral sand"
"IGFS",108,2003,30,"VIIgCoast",-6.751,51.996,0.247732639389139,"0",1552.40747019975,"Offshore circalittoral sand"
"IGFS",108,2003,30,"VIIgCoast",-6.751,51.996,0.247732639389139,"6",0,"Offshore circalittoral sand"
"IGFS",108,2003,30,"VIIgCoast",-6.751,51.996,0.247732639389139,"8",0,"Offshore circalittoral sand"
"IGFS",108,2003,30,"VIIgCoast",-6.751,51.996,0.247732639389139,"1",0,"Offshore circalittoral sand"
"IGFS",108,2003,30,"VIIgCoast",-6.751,51.996,0.247732639389139,"4",0,"Offshore circalittoral sand"
"IGFS",108,2003,30,"VIIgCoast",-6.751,51.996,0.247732639389139,"2",0,"Offshore circalittoral sand"
"IGFS",109,2003,30,"VIIgCoast",-6.511,51.84,0.366316412720826,"7",0,"Offshore circalittoral sand"
"IGFS",109,2003,30,"VIIgCoast",-6.511,51.84,0.366316412720826,"4",0,"Offshore circalittoral sand"
"IGFS",109,2003,30,"VIIgCoast",-6.511,51.84,0.366316412720826,"0",4187.22980116363,"Offshore circalittoral sand"
"IGFS",109,2003,30,"VIIgCoast",-6.511,51.84,0.366316412720826,"6",0,"Offshore circalittoral sand"
"IGFS",109,2003,30,"VIIgCoast",-6.511,51.84,0.366316412720826,"2",0,"Offshore circalittoral sand"
"IGFS",109,2003,30,"VIIgCoast",-6.511,51.84,0.366316412720826,"5",0,"Offshore circalittoral sand"
"IGFS",109,2003,30,"VIIgCoast",-6.511,51.84,0.366316412720826,"3",0,"Offshore circalittoral sand"
"IGFS",109,2003,30,"VIIgCoast",-6.511,51.84,0.366316412720826,"1",0,"Offshore circalittoral sand"
"IGFS",109,2003,30,"VIIgCoast",-6.511,51.84,0.366316412720826,"8",0,"Offshore circalittoral sand"
"IGFS",110,2003,30,"VIIgCoast",-6.263,52.005,0.315269713277526,"5",0,"Offshore circalittoral coarse sediment"
"IGFS",110,2003,30,"VIIgCoast",-6.263,52.005,0.315269713277526,"7",0,"Offshore circalittoral coarse sediment"
"IGFS",110,2003,30,"VIIgCoast",-6.263,52.005,0.315269713277526,"6",0,"Offshore circalittoral coarse sediment"
"IGFS",110,2003,30,"VIIgCoast",-6.263,52.005,0.315269713277526,"2",0,"Offshore circalittoral coarse sediment"
"IGFS",110,2003,30,"VIIgCoast",-6.263,52.005,0.315269713277526,"8",0,"Offshore circalittoral coarse sediment"
"IGFS",110,2003,30,"VIIgCoast",-6.263,52.005,0.315269713277526,"4",0,"Offshore circalittoral coarse sediment"
"IGFS",110,2003,30,"VIIgCoast",-6.263,52.005,0.315269713277526,"0",171.281914265151,"Offshore circalittoral coarse sediment"
"IGFS",110,2003,30,"VIIgCoast",-6.263,52.005,0.315269713277526,"3",0,"Offshore circalittoral coarse sediment"
"IGFS",110,2003,30,"VIIgCoast",-6.263,52.005,0.315269713277526,"1",19.031323807239,"Offshore circalittoral coarse sediment"
"IGFS",110,2003,30,"VIIgCoast",-6.263,52.005,0.315269713277526,"5",0,"Offshore circalittoral coarse sediment"
"IGFS",110,2003,30,"VIIgCoast",-6.263,52.005,0.315269713277526,"2",0,"Offshore circalittoral coarse sediment"
"IGFS",110,2003,30,"VIIgCoast",-6.263,52.005,0.315269713277526,"8",0,"Offshore circalittoral coarse sediment"
"IGFS",110,2003,30,"VIIgCoast",-6.263,52.005,0.315269713277526,"7",0,"Offshore circalittoral coarse sediment"
"IGFS",110,2003,30,"VIIgCoast",-6.263,52.005,0.315269713277526,"0",171.281914265151,"Offshore circalittoral coarse sediment"
"IGFS",110,2003,30,"VIIgCoast",-6.263,52.005,0.315269713277526,"6",0,"Offshore circalittoral coarse sediment"
"IGFS",110,2003,30,"VIIgCoast",-6.263,52.005,0.315269713277526,"3",0,"Offshore circalittoral coarse sediment"
"IGFS",110,2003,30,"VIIgCoast",-6.263,52.005,0.315269713277526,"1",19.031323807239,"Offshore circalittoral coarse sediment"
"IGFS",110,2003,30,"VIIgCoast",-6.263,52.005,0.315269713277526,"4",0,"Offshore circalittoral coarse sediment"
"IGFS",111,2003,31,"VIIgMedium",-6.072,51.803,0.444465909871472,"2",3.14984787113334,"Offshore circalittoral coarse sediment"
"IGFS",111,2003,31,"VIIgMedium",-6.072,51.803,0.444465909871472,"8",0,"Offshore circalittoral coarse sediment"
"IGFS",111,2003,31,"VIIgMedium",-6.072,51.803,0.444465909871472,"4",0,"Offshore circalittoral coarse sediment"
"IGFS",111,2003,31,"VIIgMedium",-6.072,51.803,0.444465909871472,"1",71.0965662341526,"Offshore circalittoral coarse sediment"
"IGFS",111,2003,31,"VIIgMedium",-6.072,51.803,0.444465909871472,"7",0,"Offshore circalittoral coarse sediment"
"IGFS",111,2003,31,"VIIgMedium",-6.072,51.803,0.444465909871472,"0",0,"Offshore circalittoral coarse sediment"
"IGFS",111,2003,31,"VIIgMedium",-6.072,51.803,0.444465909871472,"3",0,"Offshore circalittoral coarse sediment"
"IGFS",111,2003,31,"VIIgMedium",-6.072,51.803,0.444465909871472,"6",0,"Offshore circalittoral coarse sediment"
"IGFS",111,2003,31,"VIIgMedium",-6.072,51.803,0.444465909871472,"5",0,"Offshore circalittoral coarse sediment"
"IGFS",157,2003,20,"VIIbDeep",-10.7,54.14,0.40511632829623,"3",51.1729558943895,"Na"
"IGFS",157,2003,20,"VIIbDeep",-10.7,54.14,0.40511632829623,"2",416.728039680212,"Na"
"IGFS",157,2003,20,"VIIbDeep",-10.7,54.14,0.40511632829623,"1",464.873881514572,"Na"
"IGFS",157,2003,20,"VIIbDeep",-10.7,54.14,0.40511632829623,"0",2.46842679534945,"Na"
"IGFS",157,2003,20,"VIIbDeep",-10.7,54.14,0.40511632829623,"4",54.4995724055888,"Na"
"IGFS",157,2003,20,"VIIbDeep",-10.7,54.14,0.40511632829623,"5",0,"Na"
"IGFS",157,2003,20,"VIIbDeep",-10.7,54.14,0.40511632829623,"6",0,"Na"
"IGFS",157,2003,20,"VIIbDeep",-10.7,54.14,0.40511632829623,"8",0,"Na"
"IGFS",157,2003,20,"VIIbDeep",-10.7,54.14,0.40511632829623,"7",0,"Na"
"IGFS",158,2003,30,"VIIbMedium",-10.119,54.473,0.394440928502355,"6",0,"Na"
"IGFS",158,2003,30,"VIIbMedium",-10.119,54.473,0.394440928502355,"3",553.377326981329,"Na"
"IGFS",158,2003,30,"VIIbMedium",-10.119,54.473,0.394440928502355,"0",20.9547266039672,"Na"
"IGFS",158,2003,30,"VIIbMedium",-10.119,54.473,0.394440928502355,"1",608.170250213743,"Na"
"IGFS",158,2003,30,"VIIbMedium",-10.119,54.473,0.394440928502355,"4",277.141202735711,"Na"
"IGFS",158,2003,30,"VIIbMedium",-10.119,54.473,0.394440928502355,"8",4.35553178145848,"Na"
"IGFS",158,2003,30,"VIIbMedium",-10.119,54.473,0.394440928502355,"7",4.35553178145848,"Na"
"IGFS",158,2003,30,"VIIbMedium",-10.119,54.473,0.394440928502355,"5",2.17776589072924,"Na"
"IGFS",158,2003,30,"VIIbMedium",-10.119,54.473,0.394440928502355,"2",260.188161481288,"Na"
"IGFS",2,2003,30,"VIIbDeep",-11.069,53.811,0.516236664344677,"0",1.93709604347731,"Na"
"IGFS",2,2003,30,"VIIbDeep",-11.069,53.811,0.516236664344677,"5",0,"Na"
"IGFS",2,2003,30,"VIIbDeep",-11.069,53.811,0.516236664344677,"1",3292.36430508908,"Na"
"IGFS",2,2003,30,"VIIbDeep",-11.069,53.811,0.516236664344677,"4",0.968548021738657,"Na"
"IGFS",2,2003,30,"VIIbDeep",-11.069,53.811,0.516236664344677,"6",0,"Na"
"IGFS",2,2003,30,"VIIbDeep",-11.069,53.811,0.516236664344677,"7",0,"Na"
"IGFS",2,2003,30,"VIIbDeep",-11.069,53.811,0.516236664344677,"2",761.563175355635,"Na"
"IGFS",2,2003,30,"VIIbDeep",-11.069,53.811,0.516236664344677,"8",0,"Na"
"IGFS",2,2003,30,"VIIbDeep",-11.069,53.811,0.516236664344677,"3",4.84274010869329,"Na"
"IGFS",28,2003,30,"VIIbCoast",-8.792,54.493,0.210983971142962,"6",0,"Offshore circalittoral sand"
"IGFS",28,2003,30,"VIIbCoast",-8.792,54.493,0.210983971142962,"1",203.80695162318,"Offshore circalittoral sand"
"IGFS",28,2003,30,"VIIbCoast",-8.792,54.493,0.210983971142962,"3",80.5748413393966,"Offshore circalittoral sand"
"IGFS",28,2003,30,"VIIbCoast",-8.792,54.493,0.210983971142962,"0",61.6160551418916,"Offshore circalittoral sand"
"IGFS",28,2003,30,"VIIbCoast",-8.792,54.493,0.210983971142962,"5",0,"Offshore circalittoral sand"
"IGFS",28,2003,30,"VIIbCoast",-8.792,54.493,0.210983971142962,"2",113.752717185031,"Offshore circalittoral sand"
"IGFS",28,2003,30,"VIIbCoast",-8.792,54.493,0.210983971142962,"8",0,"Offshore circalittoral sand"
"IGFS",28,2003,30,"VIIbCoast",-8.792,54.493,0.210983971142962,"4",4.73969654937627,"Offshore circalittoral sand"
"IGFS",28,2003,30,"VIIbCoast",-8.792,54.493,0.210983971142962,"7",0,"Offshore circalittoral sand"
"IGFS",31,2003,30,"VIIbCoast",-9.692,54.349,0.210117465995796,"7",0,"Circalittoral sand"
"IGFS",31,2003,30,"VIIbCoast",-9.692,54.349,0.210117465995796,"6",0,"Circalittoral sand"
"IGFS",31,2003,30,"VIIbCoast",-9.692,54.349,0.210117465995796,"8",0,"Circalittoral sand"
"IGFS",31,2003,30,"VIIbCoast",-9.692,54.349,0.210117465995796,"1",0,"Circalittoral sand"
"IGFS",31,2003,30,"VIIbCoast",-9.692,54.349,0.210117465995796,"2",212.742904489884,"Circalittoral sand"
"IGFS",31,2003,30,"VIIbCoast",-9.692,54.349,0.210117465995796,"0",0,"Circalittoral sand"
"IGFS",31,2003,30,"VIIbCoast",-9.692,54.349,0.210117465995796,"4",22.3922365411267,"Circalittoral sand"
"IGFS",31,2003,30,"VIIbCoast",-9.692,54.349,0.210117465995796,"5",0,"Circalittoral sand"
"IGFS",31,2003,30,"VIIbCoast",-9.692,54.349,0.210117465995796,"3",78.3847260005007,"Circalittoral sand"
"IGFS",31,2003,30,"VIIbCoast",-9.692,54.349,0.210117465995796,"2",212.742904489884,"Circalittoral sand"
"IGFS",31,2003,30,"VIIbCoast",-9.692,54.349,0.210117465995796,"5",0,"Circalittoral sand"
"IGFS",31,2003,30,"VIIbCoast",-9.692,54.349,0.210117465995796,"6",0,"Circalittoral sand"
"IGFS",31,2003,30,"VIIbCoast",-9.692,54.349,0.210117465995796,"7",0,"Circalittoral sand"
"IGFS",31,2003,30,"VIIbCoast",-9.692,54.349,0.210117465995796,"0",0,"Circalittoral sand"
"IGFS",31,2003,30,"VIIbCoast",-9.692,54.349,0.210117465995796,"8",0,"Circalittoral sand"
"IGFS",31,2003,30,"VIIbCoast",-9.692,54.349,0.210117465995796,"3",78.3847260005007,"Circalittoral sand"
"IGFS",31,2003,30,"VIIbCoast",-9.692,54.349,0.210117465995796,"4",22.3922365411267,"Circalittoral sand"
"IGFS",31,2003,30,"VIIbCoast",-9.692,54.349,0.210117465995796,"1",0,"Circalittoral sand"
"IGFS",32,2003,30,"VIIbMedium",-9.42,54.47,0.42498277733606,"1",2060.95946146186,"Offshore circalittoral sand"
"IGFS",32,2003,30,"VIIbMedium",-9.42,54.47,0.42498277733606,"2",633.202083356912,"Offshore circalittoral sand"
"IGFS",32,2003,30,"VIIbMedium",-9.42,54.47,0.42498277733606,"8",0,"Offshore circalittoral sand"
"IGFS",32,2003,30,"VIIbMedium",-9.42,54.47,0.42498277733606,"3",469.015476931628,"Offshore circalittoral sand"
"IGFS",32,2003,30,"VIIbMedium",-9.42,54.47,0.42498277733606,"5",3.92172755120552,"Offshore circalittoral sand"
"IGFS",32,2003,30,"VIIbMedium",-9.42,54.47,0.42498277733606,"7",0,"Offshore circalittoral sand"
"IGFS",32,2003,30,"VIIbMedium",-9.42,54.47,0.42498277733606,"4",111.727664897314,"Offshore circalittoral sand"
"IGFS",32,2003,30,"VIIbMedium",-9.42,54.47,0.42498277733606,"6",0,"Offshore circalittoral sand"
"IGFS",32,2003,30,"VIIbMedium",-9.42,54.47,0.42498277733606,"0",65.5608781738388,"Offshore circalittoral sand"
"IGFS",34,2003,29,"VIIbCoast",-9.933,54.292,0.212180244980529,"0",0,"Circalittoral sand"
"IGFS",34,2003,29,"VIIbCoast",-9.933,54.292,0.212180244980529,"2",32.9908187288707,"Circalittoral sand"
"IGFS",34,2003,29,"VIIbCoast",-9.933,54.292,0.212180244980529,"6",0,"Circalittoral sand"
"IGFS",34,2003,29,"VIIbCoast",-9.933,54.292,0.212180244980529,"7",0,"Circalittoral sand"
"IGFS",34,2003,29,"VIIbCoast",-9.933,54.292,0.212180244980529,"4",37.703792832995,"Circalittoral sand"
"IGFS",34,2003,29,"VIIbCoast",-9.933,54.292,0.212180244980529,"3",44.7732539891816,"Circalittoral sand"
"IGFS",34,2003,29,"VIIbCoast",-9.933,54.292,0.212180244980529,"1",355.829544861391,"Circalittoral sand"
"IGFS",34,2003,29,"VIIbCoast",-9.933,54.292,0.212180244980529,"5",0,"Circalittoral sand"
"IGFS",34,2003,29,"VIIbCoast",-9.933,54.292,0.212180244980529,"8",0,"Circalittoral sand"
"IGFS",35,2003,30,"VIIbMedium",-10.314,54.302,0.5038941164566,"2",261.610754511268,"Na"
"IGFS",35,2003,30,"VIIbMedium",-10.314,54.302,0.5038941164566,"7",0,"Na"
"IGFS",35,2003,30,"VIIbMedium",-10.314,54.302,0.5038941164566,"3",20.5069537346411,"Na"
"IGFS",35,2003,30,"VIIbMedium",-10.314,54.302,0.5038941164566,"4",25.1375561908503,"Na"
"IGFS",35,2003,30,"VIIbMedium",-10.314,54.302,0.5038941164566,"0",231.479061097041,"Na"
"IGFS",35,2003,30,"VIIbMedium",-10.314,54.302,0.5038941164566,"1",7697.82741324067,"Na"
"IGFS",35,2003,30,"VIIbMedium",-10.314,54.302,0.5038941164566,"8",1.98454390980397,"Na"
"IGFS",35,2003,30,"VIIbMedium",-10.314,54.302,0.5038941164566,"5",0,"Na"
"IGFS",35,2003,30,"VIIbMedium",-10.314,54.302,0.5038941164566,"6",1.98454390980397,"Na"
"IGFS",36,2003,31,"VIIbDeep",-10.716,53.166,0.537299803247353,"3",27.9173748237807,"Na"
"IGFS",36,2003,31,"VIIbDeep",-10.716,53.166,0.537299803247353,"0",562.512768799323,"Na"
"IGFS",36,2003,31,"VIIbDeep",-10.716,53.166,0.537299803247353,"5",0,"Na"
"IGFS",36,2003,31,"VIIbDeep",-10.716,53.166,0.537299803247353,"2",136.676022503944,"Na"
"IGFS",36,2003,31,"VIIbDeep",-10.716,53.166,0.537299803247353,"1",10612.8514574849,"Na"
"IGFS",36,2003,31,"VIIbDeep",-10.716,53.166,0.537299803247353,"4",3.72231664317077,"Na"
"IGFS",36,2003,31,"VIIbDeep",-10.716,53.166,0.537299803247353,"7",0,"Na"
"IGFS",36,2003,31,"VIIbDeep",-10.716,53.166,0.537299803247353,"8",0,"Na"
"IGFS",36,2003,31,"VIIbDeep",-10.716,53.166,0.537299803247353,"6",0,"Na"
"IGFS",37,2003,32,"VIIbDeep",-10.926,53.039,0.552734731684766,"8",0,"Na"
"IGFS",37,2003,32,"VIIbDeep",-10.926,53.039,0.552734731684766,"2",261.662587330381,"Na"
"IGFS",37,2003,32,"VIIbDeep",-10.926,53.039,0.552734731684766,"7",0,"Na"
"IGFS",37,2003,32,"VIIbDeep",-10.926,53.039,0.552734731684766,"3",15.3780819491685,"Na"
"IGFS",37,2003,32,"VIIbDeep",-10.926,53.039,0.552734731684766,"0",491.208502806452,"Na"
"IGFS",37,2003,32,"VIIbDeep",-10.926,53.039,0.552734731684766,"5",0,"Na"
"IGFS",37,2003,32,"VIIbDeep",-10.926,53.039,0.552734731684766,"6",0,"Na"
"IGFS",37,2003,32,"VIIbDeep",-10.926,53.039,0.552734731684766,"4",73.3425957808638,"Na"
"IGFS",37,2003,32,"VIIbDeep",-10.926,53.039,0.552734731684766,"1",8290.24256542172,"Na"
"IGFS",38,2003,31,"VIIbDeep",-10.941,53.078,0.373393008886145,"2",71.8844917496864,"Na"
"IGFS",38,2003,31,"VIIbDeep",-10.941,53.078,0.373393008886145,"8",0,"Na"
"IGFS",38,2003,31,"VIIbDeep",-10.941,53.078,0.373393008886145,"3",14.792724739215,"Na"
"IGFS",38,2003,31,"VIIbDeep",-10.941,53.078,0.373393008886145,"0",276.87984921947,"Na"
"IGFS",38,2003,31,"VIIbDeep",-10.941,53.078,0.373393008886145,"1",9351.42307676335,"Na"
"IGFS",38,2003,31,"VIIbDeep",-10.941,53.078,0.373393008886145,"7",0,"Na"
"IGFS",38,2003,31,"VIIbDeep",-10.941,53.078,0.373393008886145,"5",0,"Na"
"IGFS",38,2003,31,"VIIbDeep",-10.941,53.078,0.373393008886145,"6",0,"Na"
"IGFS",38,2003,31,"VIIbDeep",-10.941,53.078,0.373393008886145,"4",33.9222562605492,"Na"
"IGFS",39,2003,30,"VIIbDeep",-11.246,53.214,0.371744326366241,"6",0,"Na"
"IGFS",39,2003,30,"VIIbDeep",-11.246,53.214,0.371744326366241,"0",78.0106055241562,"Na"
"IGFS",39,2003,30,"VIIbDeep",-11.246,53.214,0.371744326366241,"8",0,"Na"
"IGFS",39,2003,30,"VIIbDeep",-11.246,53.214,0.371744326366241,"7",0,"Na"
"IGFS",39,2003,30,"VIIbDeep",-11.246,53.214,0.371744326366241,"1",6696.03629013463,"Na"
"IGFS",39,2003,30,"VIIbDeep",-11.246,53.214,0.371744326366241,"5",0,"Na"
"IGFS",39,2003,30,"VIIbDeep",-11.246,53.214,0.371744326366241,"4",266.313860481442,"Na"
"IGFS",39,2003,30,"VIIbDeep",-11.246,53.214,0.371744326366241,"3",0,"Na"
"IGFS",39,2003,30,"VIIbDeep",-11.246,53.214,0.371744326366241,"2",1028.13091209572,"Na"
"IGFS",40,2003,31,"VIIbDeep",-10.99,53.253,0.406749914303183,"4",119.860709539065,"Na"
"IGFS",40,2003,31,"VIIbDeep",-10.99,53.253,0.406749914303183,"3",9.47510955620585,"Na"
"IGFS",40,2003,31,"VIIbDeep",-10.99,53.253,0.406749914303183,"5",0,"Na"
"IGFS",40,2003,31,"VIIbDeep",-10.99,53.253,0.406749914303183,"7",0,"Na"
"IGFS",40,2003,31,"VIIbDeep",-10.99,53.253,0.406749914303183,"8",4.73755477810292,"Na"
"IGFS",40,2003,31,"VIIbDeep",-10.99,53.253,0.406749914303183,"1",3270.48173801239,"Na"
"IGFS",40,2003,31,"VIIbDeep",-10.99,53.253,0.406749914303183,"0",9.8340524714124,"Na"
"IGFS",40,2003,31,"VIIbDeep",-10.99,53.253,0.406749914303183,"6",0,"Na"
"IGFS",40,2003,31,"VIIbDeep",-10.99,53.253,0.406749914303183,"2",415.689085736279,"Na"
"IGFS",41,2003,32,"VIIbDeep",-11.066,52.907,0.60179086381646,"1",1941.07715858622,"Na"
"IGFS",41,2003,32,"VIIbDeep",-11.066,52.907,0.60179086381646,"7",0,"Na"
"IGFS",41,2003,32,"VIIbDeep",-11.066,52.907,0.60179086381646,"6",0,"Na"
"IGFS",41,2003,32,"VIIbDeep",-11.066,52.907,0.60179086381646,"3",0,"Na"
"IGFS",41,2003,32,"VIIbDeep",-11.066,52.907,0.60179086381646,"0",545.654677968241,"Na"
"IGFS",41,2003,32,"VIIbDeep",-11.066,52.907,0.60179086381646,"2",195.115125635758,"Na"
"IGFS",41,2003,32,"VIIbDeep",-11.066,52.907,0.60179086381646,"4",22.3682358928358,"Na"
"IGFS",41,2003,32,"VIIbDeep",-11.066,52.907,0.60179086381646,"5",0,"Na"
"IGFS",41,2003,32,"VIIbDeep",-11.066,52.907,0.60179086381646,"8",0,"Na"
"IGFS",42,2003,30,"VIIbDeep",-11.482,52.762,0.617767501582987,"2",1013.67396589931,"Na"
"IGFS",42,2003,30,"VIIbDeep",-11.482,52.762,0.617767501582987,"1",6291.24628608828,"Na"
"IGFS",42,2003,30,"VIIbDeep",-11.482,52.762,0.617767501582987,"4",40.8708237354161,"Na"
"IGFS",42,2003,30,"VIIbDeep",-11.482,52.762,0.617767501582987,"5",0,"Na"
"IGFS",42,2003,30,"VIIbDeep",-11.482,52.762,0.617767501582987,"3",12.9498556973304,"Na"
"IGFS",42,2003,30,"VIIbDeep",-11.482,52.762,0.617767501582987,"6",0,"Na"
"IGFS",42,2003,30,"VIIbDeep",-11.482,52.762,0.617767501582987,"8",1.6187319621663,"Na"
"IGFS",42,2003,30,"VIIbDeep",-11.482,52.762,0.617767501582987,"0",58.2743506379867,"Na"
"IGFS",42,2003,30,"VIIbDeep",-11.482,52.762,0.617767501582987,"7",0,"Na"
"IGFS",43,2003,31,"VIIbDeep",-10.918,52.748,0.470951994659799,"4",0,"Na"
"IGFS",43,2003,31,"VIIbDeep",-10.918,52.748,0.470951994659799,"5",0,"Na"
"IGFS",43,2003,31,"VIIbDeep",-10.918,52.748,0.470951994659799,"2",92.234807706983,"Na"
"IGFS",43,2003,31,"VIIbDeep",-10.918,52.748,0.470951994659799,"8",0,"Na"
"IGFS",43,2003,31,"VIIbDeep",-10.918,52.748,0.470951994659799,"1",2645.69392944901,"Na"
"IGFS",43,2003,31,"VIIbDeep",-10.918,52.748,0.470951994659799,"0",3029.2004624177,"Na"
"IGFS",43,2003,31,"VIIbDeep",-10.918,52.748,0.470951994659799,"3",0,"Na"
"IGFS",43,2003,31,"VIIbDeep",-10.918,52.748,0.470951994659799,"6",0,"Na"
"IGFS",43,2003,31,"VIIbDeep",-10.918,52.748,0.470951994659799,"7",0,"Na"
"IGFS",44,2003,30,"VIIbMedium",-10.757,52.668,0.444637611397472,"8",2.24902251713942,"Na"
"IGFS",44,2003,30,"VIIbMedium",-10.757,52.668,0.444637611397472,"0",1241.61545799067,"Na"
"IGFS",44,2003,30,"VIIbMedium",-10.757,52.668,0.444637611397472,"2",103.960256206663,"Na"
"IGFS",44,2003,30,"VIIbMedium",-10.757,52.668,0.444637611397472,"7",0,"Na"
"IGFS",44,2003,30,"VIIbMedium",-10.757,52.668,0.444637611397472,"1",1547.36443982426,"Na"
"IGFS",44,2003,30,"VIIbMedium",-10.757,52.668,0.444637611397472,"5",0,"Na"
"IGFS",44,2003,30,"VIIbMedium",-10.757,52.668,0.444637611397472,"4",3.86775647385051,"Na"
"IGFS",44,2003,30,"VIIbMedium",-10.757,52.668,0.444637611397472,"6",0,"Na"
"IGFS",44,2003,30,"VIIbMedium",-10.757,52.668,0.444637611397472,"3",11.6032694215515,"Na"
"IGFS",45,2003,39,"VIIbCoast",-9.722,52.918,0.353405770891935,"4",0,"Offshore circalittoral sand"
"IGFS",45,2003,39,"VIIbCoast",-9.722,52.918,0.353405770891935,"7",0,"Offshore circalittoral sand"
"IGFS",45,2003,39,"VIIbCoast",-9.722,52.918,0.353405770891935,"0",2395.89348299648,"Offshore circalittoral sand"
"IGFS",45,2003,39,"VIIbCoast",-9.722,52.918,0.353405770891935,"2",0,"Offshore circalittoral sand"
"IGFS",45,2003,39,"VIIbCoast",-9.722,52.918,0.353405770891935,"3",22.9283182884915,"Offshore circalittoral sand"
"IGFS",45,2003,39,"VIIbCoast",-9.722,52.918,0.353405770891935,"1",1524.66219016958,"Offshore circalittoral sand"
"IGFS",45,2003,39,"VIIbCoast",-9.722,52.918,0.353405770891935,"5",0,"Offshore circalittoral sand"
"IGFS",45,2003,39,"VIIbCoast",-9.722,52.918,0.353405770891935,"8",0,"Offshore circalittoral sand"
"IGFS",45,2003,39,"VIIbCoast",-9.722,52.918,0.353405770891935,"6",0,"Offshore circalittoral sand"
"IGFS",46,2003,31,"VIIbMedium",-9.976,52.946,0.540700364367589,"7",0,"Offshore circalittoral mud"
"IGFS",46,2003,31,"VIIbMedium",-9.976,52.946,0.540700364367589,"4",0,"Offshore circalittoral mud"
"IGFS",46,2003,31,"VIIbMedium",-9.976,52.946,0.540700364367589,"0",149.805706335595,"Offshore circalittoral mud"
"IGFS",46,2003,31,"VIIbMedium",-9.976,52.946,0.540700364367589,"2",0,"Offshore circalittoral mud"
